,model_id,filepath,decoded,expert_coherence_score,turker_coherence_score,expert_relevance_score,turker_relevance_score,expert_consistency_score,turker_consistency_score,expert_fluency_score,turker_fluency_score,reference
329,M11,cnndm/dailymail/stories/f5fead94ee884800e84a212cc0edc78b11c4ba9f.story,evangelos patoulidis is regarded as one of the best players to emerge from anderlecht youth . he has also attracted attention from arsenal and barcelona . the belgian starlet rejected a move to barcelona 's la masia academy . the 14-year-old has attracted interest from barcelona to barcelona .,2.6666666666666665,4.0,3.6666666666666665,3.8,5.0,4.2,4.333333333333333,3.8,"Evangelos Patoulidis also attracted interest from Barcelona and Arsenal. Anderlecht rejected a move to Barcelona when he was 12. City in talks with Anderlecht chief Roger Vanden Stock to complete a deal.,Manchester Citys manager, Manuel Pellegrini is keen to sign Belgian Evangelos Patoulidis, a 14-year-old playmaker from Anderlecht in hopes to build for the future. Patoulidis has also garnered attention from Arsenal and Barcelona.,Manchester City show interest in signing 14 year old, playmaker, Evagelos Patoulidis. Patoulidis comes from Anderlechts youth set up."
330,M11,cnndm/dailymail/stories/0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b.story,"john peacock has named his squad for next month 's uefa under-17 championship . the young lions are the defending champions , having beaten holland on penalties in the final last year . herbie kane and trent arnold have also been included in john peacock under-17 squad for the first time . the 100 per cent record in qualifying .",2.3333333333333335,3.0,3.3333333333333335,3.8,5.0,3.4,2.6666666666666665,3.4,"England are reigning champions having beaten Holland in last years final. The Young Lions have been placed in Group D of the tournament. England will compete against Holland, Italy and the Republic of Ireland.,A winning team has qualified to move forward after many players after performed well. The tram consists of players from a premier league and some have never been called before this.,England coach John Peacock has announced that his squad will perform in next months UEFA European in Bulgaria."
331,M11,cnndm/dailymail/stories/5be0a9584b051175d9f4842a143b76385335d96a.story,"manchester city players will lose # 500,000-a-man in bonuses if they fail to qualify for champions league . manchester city are in fourth place and will be just four points in the premier league . manuel pellegrini 's side are on incentivised contracts to stay within financial fairplay requirements . manuel aguero could miss out on # 500k bonuses if city fail to reach the group stages of europe 's top competition . click here for all the latest news news .",2.3333333333333335,4.0,3.3333333333333335,3.0,4.333333333333333,4.0,4.333333333333333,4.0,"Citys players are on incentivised contracts because of financial fairplay. They will lose £500k each if they miss out on Champions League. Manuel Pellegrinis team are currently fourth in Premier League. But they are only four points ahead of fifth-placed Southampton.,Players for Manchester City signed a contract that contains an incentive to get a 500,000 per person bonus requiring them to be reach the group stages of Europes competition. To quality for the bonus the team has to be in the top three in the premier league or fourth, but fourth must win a qualifying round first or they cant join.,Players from Manchester city will lose a bonus of a large amount of money if they dont make the finals.  If they place 1st, 2nd, or 3rd they will get the bonus.  If they place 4th, they will be required to win another round to join the championship games.  The manager feels the team has not performed well and must improve to make the finals."
332,M11,cnndm/cnn/stories/bcdb32ae644040a721da880fff9c1d502048cd8b.story,"two guests found dead on a cruise ship in puerto rico . the cruise line said two guests were found dead in a murder-suicide . holland america line says two passengers found dead at their stateroom on thursday . the ship left tampa , florida , on march 29 on a 14-day southern caribbean cruise .",2.6666666666666665,3.0,4.0,3.0,5.0,4.0,5.0,3.0,"Holland America says two passengers died in an apparent murder-suicide. ""The cabin was immediately secured and the authorities were notified,"" cruise line says. The FBI is investigating the deaths; the ship is in San Juan, Puerto Rico.,Two passengers on a cruise ship in Puerto Rico were found dead in what is believed to be a murder-suicide. Efrain Santiago, Puerto Rico Port Authority spokesman, said that the cleaning crew had found the bodies after knocking on cabin door.,2 Holland American cruise passengers were found dead on board their ship which was docked in Puerto Rico at the time. According to FBI investigators the deaths appear to be a murder suicide. The passengers were discovered during a routine cleaning service performed by staff."
333,M11,cnndm/dailymail/stories/31114653cd606fd3f4b1035f98dedd71f8282cd2.story,the top two sides in group b meet at cardiff city stadium on june 12 . wales ' crunch euro 2016 qualifier with belgium this summer . wales play belgium at the 1958 world cup on june 1958 . chris coleman 's charges can claim one of the two automatic qualifiers spots . belgium and wales have 11 points from five games in 1958 .,1.6666666666666667,5.0,1.3333333333333333,5.0,1.3333333333333333,5.0,4.333333333333333,5.0,"Wales Euro 2016 qualifier with Belgium has been declared a sell-out. Gareth Bale and Co currently top the Group B table on goal difference. Belgium and Wales both on 11 points ahead of clash.,The Wales Crunch Euro 2016 qualifier is sold out. The Wales team prefers to play at the Cardiff Stadium over the Millennium Stadium. This is echoed by Gareth Bale.,The top two sides from group b will meet at the Cardiff City stadium where it will be a 33,000 sellout."
334,M11,cnndm/dailymail/stories/d89de9c2a76f2665560becfe5d761a4fc62b9926.story,callum gribbin was the matchwinner for manchester united in 1-0 win over 1-0 . callum gribbin scored the winner in the ` mini derby ' for the home side . paul mcguinness 's side claim victory in the the ` mini-derby ' .,2.3333333333333335,4.0,2.0,4.0,4.666666666666667,3.0,2.3333333333333335,3.0,"Man United beat Man City 1-0 in Saturdays under 18 encounter. Callum Gribbin scored the winning goal at Moss Lane, Altrincham. The result leaves United two points behind leaders Middlesbrough. The real Manchester derby takes place at Old Trafford on Sunday.,United won the Under 18s Premier match against City. They claimed two of this years cross town matches thanks to their talented young players.,Two talented junior teams met Saturday afternoon. The Reds Tyros, defeated United, leaving United 2 points behind Middlesbrough."
335,M11,cnndm/dailymail/stories/8b51a10370a1219137e231192e65b9cd52238ea6.story,ben stokes has forged a reputation as a fiery character in england cricket team . stokes broke his neck during the ashes series of ups and downs . he has been dismissed last year and that will be a reminder to him . he is back in england 's kensington oval this week .,2.0,5.0,2.6666666666666665,5.0,1.6666666666666667,5.0,4.0,5.0,"Ben Stokes returns to the ground where he broke his wrist hitting a locker. He clashed with West Indies batsman Marlon Samuel in the second Test. But his aggression, when controlled, is important to England.,An England team is being monitored after a couch was seen fighting with his players. The strokes are debating whether or not to let one player go but will wait until summer.,Ben Stokes and his problems with his anger. His ups and his downs as a player and how it affects his aggression."
336,M11,cnndm/dailymail/stories/2feca9acf532e33f1ab7442c442c8e19787d8d7b.story,cats and dogs have the advantage over marine pets in they can interact with humans through the sense of touch . the fish starts relaxing in the man 's hand and stays very still as if he is to stroke it with his finger . the video fish interacts with the man by swimming up his finger in the fish .,2.0,4.6,3.3333333333333335,4.4,4.666666666666667,4.4,4.0,3.8,"Roland Giroux captured his relationship with his fish on camera. The blood parrot cichlid swims in circles and waits in mans hand. The man then begins massaging and stroking its body with his finger. Mr Giroux claims the fish becomes frustrated if not stroked each day.,A man suggests that cats and dogs have an inherent advantage over aquarium pets in regards to touching and petting them. A man has a fish that he likes to pet with his fingers, but the fish isnt always up for the task when it comes for it, but the fish sometimes does. The man gets to play with his fish for a few minutes per day.,Roland Giroux has a very unusual connection to his pet fish, in that the fish apparently enjoys being pet and massaged by its owner.  The fish clearly enjoys being massaged by its owners fingers and even seems to follow the owners hand when Roland withdraws it from the fishs tank.  Roland uploads many videos to Youtube of this unusual dynamic for all to see."
337,M11,cnndm/dailymail/stories/8b59fa7715418c4bcc0d50e3caeb239129de453e.story,"england star joe hart labelled the ` legend of the game ' . the 1-1 draw with italy on tuesday night . gianluigi buffon has labelled buffon , who won his 147th cap against england .",1.3333333333333333,5.0,1.6666666666666667,5.0,1.6666666666666667,5.0,1.0,5.0,"Joe Hart has revealed he is inspired by the likes of Gianluigi Buffon. Italys record cap holder Buffon played his 147th game for the Azzurri. Man City shot stopper Hart recorded his 50th appearance for England.,Gianluigi Buffon claimed his 147th cap and passed his own milestone for his country for the 50th time.,English soccer  player Joe Hart heaped praise upon goalkeeper Gianluigi Buffon by calling him a legend of the game following Buffons 147th professional match.  This praise from Joe Hart is notable because Hart has also recently accomplished an impressive feat by recently representing his country for the 50th time."
338,M11,cnndm/dailymail/stories/998cb27197db1fd299aff3322ac041ba4bf1148f.story,yorkshire side beat doncaster rovers at doncaster rovers on saturday . fleetwood tested the patience of the most fan fan . doncaster 's media team faced with sticking up the match highlights of the game highlights of 0-0 draw at doncaster .,1.6666666666666667,3.0,2.3333333333333335,4.0,1.3333333333333333,4.0,1.3333333333333333,3.0,"Doncaster posted highlights video on the clubs YouTube channel. The Yorkshire side drew 0-0 with Fleetwood in League One encounter.,A football team has launched a campaign in hopes to raise money and obtain sponsors. Managers within the touchline are providing highlights of the previous season.,The English football side, Doncaster Rovers have had a poor season leaving them mid-table without a chance at making the playoffs. Their recent game against Fleetwood at home resulted in a tame 0-0 draw, the media team ran with this made a short 27 second highlight clip for the game emphasizing the poor quality of the match and the season."
339,M11,cnndm/dailymail/stories/46609841ffd23e9c22d1507edf7b176ecc4d834f.story,patrick kluivert has been winning start in world cup qualifiers . the caribbean island team advanced to the second qualifying round in concacaf . patrick kluivert 's team won 4-3 on aggregate at montserrat to win . the holland face 2-2 in a second-leg match at montserrat .,1.6666666666666667,4.0,3.0,3.0,2.0,4.0,3.3333333333333335,4.0,"Curacao have advanced to the second qualifying round for 2018 World Cup. Patrick Kluiverts side won 4-3 on aggregate to set up match against Cuba. Curacao will face Cuba in next round on June 8 and 16.,Assistant coach Patrick Kluivert qualified for coach of Curacao.  He helped his team advance to the next round of the 2018 World Cup qualifiers.  He previously worked with Louis Van Gaal at the 2014 World Cup.  Kluivert, who has relatives descending from Curacoa lost at the World Cup in 1998 as a player.,Under the lead of coach Patrick Kluivert the Curacao soccer club has enjoyed much recent success. On Tuesday the club made it in to the second round of world cup qualifications."
340,M11,cnndm/dailymail/stories/1747dcd6a007ee97954b6b10cde549bf82f6a4eb.story,chipotle has decided to tap into the $ 70 billion food delivery market by teaming up with an app to bring burritos straight to customers ' doors . the fast-casual chain will work with the postmates app to begin offering delivery for online and mobile orders in 67 cities . the restaurant plans to add a nine per cent service charge - with the delivery fees for postmates beginning at $ 5 and up depending on distance and demand .,4.333333333333333,5.0,4.666666666666667,4.0,5.0,5.0,5.0,4.0,"Mexican restaurant has decided to tap into $70 billion food delivery market. Fast-casual chain will work with the Postmates app to allow mobile orders. App works in similar way to Uber, using hired drivers to deliver the food. But the chain will add a 9% service charge - on top of Postmates $5 rate.,Chipotle continues to dominate the fast casual market despite having controversy related to food borne illness impact profits. Chipotle has recently expanded its ability to generate profits by teaming up with third party delivery services, which currently account for 70 billion dollars of profit. Chipotle has initially rolled out delivery in 67 cities across the nation.,Chipotle will now be available for delivery with the Postmates app. Online and mobile orders will be available in 67 cities."
341,M11,cnndm/dailymail/stories/fadabe346fe95d33eee71299e6596754768f5246.story,"woman named only as gemma , has two children under five by two different fathers and handed both infants over to her 52-year-old mother debbie . debbie is threatening to ban her from seeing children at all ages . she says her daughter 's constant drinking and partying is getting out of hand . she also claims her daughter , who is unemployed , stole an ipad from one of the children and sold it to fund her party lifestyle . she said her daughter is n't ` fit enough to have them ' . she has been banned from .",3.3333333333333335,4.0,4.666666666666667,5.0,5.0,5.0,4.0,4.0,"Gemma, 23, has left her children to be raised by her mother. Handed them to her 52-year-old parent when they were four months old. Spends her time partying and has missed out on seeing them grow up. Is now at risk of being banned from seeing them thanks to feckless ways. Mother Debbie also says the unemployed 23-year-old has stolen from them.,Gemma gave her mother Debbie her two children, which both have different fathers, to take care of. Debbie doesnt trust Gemma to come in her home without stealing something, so she is considering banning her so she cant visit her children.,23-year-old mother Gemma may be forbidden to see her children by her mother Debbie, who cares for the children. Debbie says this is because of Gemmas stealing and selling property belonging to the children, and prioritizing drinking, drugs and partying over the children."
342,M11,cnndm/dailymail/stories/18243373494a1722ddcd162ec67b63dd749633ab.story,roma beat napoli beat napoli in serie a on saturday . miralem pjanic scored the only goal of the game in the 25th minute . the roma beat the four-month winless streak at home with a victory over inter milan . napoli beat roma 4-2 in the first half of the season .,2.0,3.0,1.6666666666666667,4.0,1.6666666666666667,3.0,3.6666666666666665,4.0,"Roma win at home for the first time since November. Miralem Pjanic completes a counter-attack to put hosts ahead. Morgan de Sanctis produces stunning goalkeeping display. Napoli without a win for five matches after terrible run.,De Sanctis proud of his team for breaking a four month winless streak against Napoli on Saturday. He is filled with pride to have won in front of fans.,Napoli lost to Roma 1-0 in an Italian Cup match. The game was tight and previous results had been similarly close. Controversy shadowed the previous matchup because a number of fans were prevented entry due to concerns over security. The game was exciting and juan iturbe had the first goal assist.  Lorenzo Insigne had his first return to action post injury after he had torn his knee last November."
343,M11,cnndm/dailymail/stories/4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df.story,jordan henderson thinks his side could catch manchester city in the premier league . the england midfielder believes his side can catch manchester united . simon mignolet played the game of season in the 2-0 win over newcastle united . raheem sterling scored his first goal goal to make the return to manchester city .,2.0,4.0,2.3333333333333335,4.0,5.0,4.0,3.3333333333333335,3.0,"Liverpool beat Newcastle United 2-0 at Anfield on Monday night. The win moved them to within four points of fourth-place Manchester City. Jordan Henderson has played a Europe-wide record 47 games this season. But he hopes Liverpool have staying power to put pressure on City.,Jordan Henderson and Simon Mignolet have both played 47 games this season in their recent 2-0 win against Newcastle. Henderson believes they can put pressure on Manchester City and have a shot at becoming league champions after getting back to their winning ways.,Jordan Henderson believes his team can beat Manchester City. The squad defeated Newcastle on Monday 2-0. Players were humble after the victory."
344,M11,cnndm/dailymail/stories/c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5.story,"jacob phillips , 23 , was found dead at the end of the disused promenade , south wales . he had been out drinking in december but did n't have enough cash to pay for it . inquest heard he ran from a taxi to avoid paying fare fare . the trio got out of the taxi to ` use an atm ' before making a run . mr phillips had been drinking in cardiff before catching a taxi with friends in december . he was found guilty of accidental death but did not have enough money for the taxi .",2.6666666666666665,3.0,4.333333333333333,3.0,3.6666666666666665,4.0,4.666666666666667,3.0,"Jacob Phillips plunged down cliff after leaping over a fence in the dark. Got out of the taxi to use an ATM before running away, inquest heard.,Jacob Phillips fell to his death after trying to rip off a taxi driver. The man ran from the taxi and fell down a cliff after jumping over a fence to escape.,A university grad has been found dead after a misadventure with a taxi and some friends. Apparently the young men were running away after stiffing a cabbie, but the student fell down and never got up."
345,M11,cnndm/cnn/stories/e49792c337d3f4c13e22f710efa44cf6a4e59aba.story,dzhokhar tsarnaev was found guilty on all 30 charges he faced related to the bombings . he was sentenced to death in the 2013 race of the boston marathon bombings . the of the youngest victim of the bombings is making an appeal to take the death penalty off the table for the man convicted in the case . dzhokhar tsarnaev is sentenced to last four weeks in the edition of the landmark race .,1.6666666666666667,4.0,2.0,4.0,1.3333333333333333,4.0,1.6666666666666667,4.0,"Parents of Martin Richard argue against death penalty for Dzhokhar Tsarnaev. The 8-year-old boy was youngest of victims in the Boston Marathon bombings. Sentencing phase for Tsarnaev begins next week.,Dzhokhar Tsaranaev was convicted and found guilty of everything that he was accused of having to do with the bombs at the race. He will be sentenced later this week . The family whos child was killed in the attack speaks out to say that they are ready for this to be over. They do not want the death penalty as a punishment for the killer.,A child has passed away and the parents are looking to obtain justice during the trial for their sons murder and injuries from their daughter."
346,M11,cnndm/dailymail/stories/2a48112ddee712f2364f128076cb2db555a043b1.story,foxes are currently seven points adrift at the bottom of the premier league . esteban cambiasso says the foxes will be up there with the best . the foxes are also seven points behind leicester city . the argentinian midfielder has won a cup in european competitions .,1.3333333333333333,4.2,2.0,4.4,1.3333333333333333,4.4,4.666666666666667,3.8,"Esteban Cambiasso says saving Leicester will feel like winning a trophy. The Argentinian has become a key player for Nigel Pearsons side. Leicester are currently seven points adrift at the bottom of the table.,Only the best teams can stay in the Premier league, and the Leicester club is right at the edger of relegation. Just a handful of games remain and the coach, Cambiasso, says he thinks that avoiding relegation would be just as good as winning top-place trophy.,Esteban Cambiasso hoping to keep Leicester in the Premier League. Cambiasso feels it will be like winning a trophy."
347,M11,cnndm/dailymail/stories/9beaaf73e4517d5bf1bc284f386485d571da96cf.story,priscilla presley will serve as a witness at the first wedding of love in las vegas . the winning duo will tie the knot at elvis presley 's graceland wedding chapel . the couple will be the first to wed at the all new chapel of love . the wedding is the first permanent graceland exhibit of the singer 's artifacts outside his iconic memphis home .,2.6666666666666665,4.0,3.6666666666666665,4.0,5.0,5.0,5.0,3.0,"The 69-year-old collaborated with NBCs Today show to launch a contest for an Elvis-obsessed couple to win the ultimate wedding. The winning duo will get married in the brand new Elvis Presleys Graceland Wedding Chapel at the Westgate Hotel on Thursday, April 23. While she agreed to make an appearance, the woman who wed Elvis in 1967 made one thing clear before unveiling the latest wedding chapel to bear his name: No impersonators.,Elvis Presleys former wife, Priscilla Presley will serve as a witness for one lucky couples wedding to celebrate the opening of the new Chapel of Love in Las Vegas, Nevada.,A couple of Elvis fans who won a contest will have Priscilla Presley be in person as a witness to their wedding. The ceremony will take place in Las Vegas."
348,M11,cnndm/dailymail/stories/dea0ed2e587495e516ac85056e21a2076a9a993c.story,"becky schoenig , st. louis , missouri was shocked when she realized her brand new 2015 ford fusion had been stolen from her driveway . the missouri mom is making the best out of a less than ideal situation . becky schoenig was shocked to learn that police had found her car . the car was found and returned to her with a new red rims . she is now getting the car professionally cleaned to deal with the strong smell of cigarettes and marijuana .",4.0,4.0,4.0,4.0,5.0,3.0,4.666666666666667,4.0,"Becky Schoenig of St. Louis, Missouri was shocked when she realized her brand new 2015 Ford Fusion had been stolen from her driveway Monday. She was even more shocked however when it was located and returned to her with new red rims and detailing. She took to Facebook after getting the car back, writing, I want to thank the car thieves for pimping out my vehicle for me.... This b***h is pimpin now!!!,A Missouri womans car was stolen, but was later retrieved by police with red detailing on the rim and body.,Becky Schoening, from St. Louis, Missouri, had her car stolen a month after she brought the car home.  A local man reported seeing the car and reported it to the police on April 1.  When her car was returned, there were a few minor changes.  Her car had been detailed by the thieves that took her car."
349,M11,cnndm/dailymail/stories/f468efac7b3c54f8c42c2c81dff108c52ebe0d7d.story,eden hazard scored a 1-0 lead against manchester united at stamford bridge on saturday . the chelsea forward eden hazard has scored his side a 1-0 win over manchester united . john terry has scored a goals for manchester united in the build-up to eden hazard . the sky sports punditry team were convinced there had been a foul form .,2.0,3.0,3.3333333333333335,5.0,1.6666666666666667,5.0,3.3333333333333335,4.0,"Eden Hazard scored the opening goal for Chelsea against Manchester United. At the start of the preceding move, John Terry brought down Radamel Falcao. Sky Sports pundits agreed that play should have been stopped. Thierry Henry, Graeme Souness and Jamie Redknapp analysed at half-time.,The Chelsea team scored a point over the Manchester team but Sky Sports claims it should have been declared a foul. They also cite supporting evidence from three players who agree that the play should have been stopped since the player Terry struck the Manchester player Falcao in the head.,John Terrys strong challenge to Manchester Uniteds Radamel Falcao comes into question by pundits. The Chelsea captain struck the back of Falcaos head with his elbow during a build up where Terrys team gained a 1 point lead. However, experts believe that Terry should of been punished for his rough tackle instead of it going unpunished."
350,M11,cnndm/cnn/stories/a02e362c5b8f049848ce718b37b96117485461cf.story,deep reddish color caught seattle native tim durkan 's eye on april 14 . the fires have destroyed dozens of villages in the region of siberia .,1.6666666666666667,3.2,1.6666666666666667,3.2,2.0,3.0,5.0,2.8,"Smoke from massive fires in Siberia created fiery sunsets in the Pacific Northwest. Atmospheric winds carried smoke from the wildfires across the Pacific Ocean. Smoke particles altered wavelengths from the sun, creating a more intense color.,A person is looking beyond their location at a region of fire burning villages. Although the color was beautiful to see, the air quality and site was tough.,Residents in the Pacific Northwest and British Columbia have recently been treated to uniquely intense red sunsets.  These sunsets are the result of large quantities of smoke drifting across the Pacific Ocean, that is originating from out-of-control wildfires in Southeastern Siberia, on account of fires started by Siberian farmers."
351,M11,cnndm/dailymail/stories/36352fd1c61fd0c593ee7b84cbe213aa9b444439.story,"vanessa santillan , 33 , was found in a flat in fulham , south west london . the 33-year-old mexican national was found dead at the end of march . she was found guilty of injuries to the head and neck . police are appealing to anyone who may have had contact with miss santillan in the hours before her death . she has been told to return to a london police station for further questioning .",2.0,3.6,2.3333333333333335,4.2,1.3333333333333333,3.2,5.0,3.0,"Vanessa Santillan was found dead at a flat in Fulham, south west London. The 33-year-old Mexican national was working as a transgender escort. A 23-year-old man was arrested in connection with her death last month. He was bailed pending further inquiries as police continue investigation.,A transgendered person was murdered after being strangled. People are still attempting to find the person who did this and are trying to find a motive.,There is now a suspect behind bars in the murder of transgender escort Vanessa Santillan. The woman was found dead with severe injuries to her head and neck."
352,M11,cnndm/dailymail/stories/23e8c1d71474d239aa9ae37b9a05031b0054b8ce.story,foxes host swansea on saturday just three points from the premier league . nigel pearson has urged leicester to keep their cool and ignore their relegation rivals . jamie vardy scored an injury-time winner against west bromwich albion on saturday . the foxes host the foxes at west brom in sunday .,1.6666666666666667,3.0,2.3333333333333335,4.0,1.0,4.0,5.0,3.0,"Leicester have won back-to-back league games to boost  survival hopes. Nigel Pearson has urged his players to focus on their own run-in. Leicester now just three points from safety heading into final six games.,After two wins in a row, Leicester is only three points away from safety. They play Barclays Premier League rival Swansea at home on Saturday. Their manager, Nigel Pearson, wants his team to only focus on themselves and not on the other team.,The manager for the Leicester football club is urging his players to leave their feelings out of the game and focus on doing what they need to do to win. They are heading in to the last game of the season with a chance to continue in to the playoffs."
353,M11,cnndm/dailymail/stories/155754e1f2bc83f6836af78703edd4d00f19f381.story,"demelza poldark is now the oldest mother to the show 's new baby daughter . the episode will see aidan turner 's dashing ross gaze lovingly at his new baby . the new heartthrob , women across the country have voiced their love to settle down . she is giving birth to the last month of her pregnancy passing in less than the blink of an eye .",2.6666666666666665,4.0,3.3333333333333335,3.0,4.666666666666667,4.0,4.333333333333333,4.0,"SPOILER ALERT: Maid gives birth to baby on Sundays episode. Only announced she was pregnant with Poldarks baby last week.,Rosh Poldark welcomes a baby daughter with Demelza Poldark.  Poldarks heart is off the market.,A celebrity recently welcomed a baby into the world and the wife discusses her experiences with her pregnancy. She has wanted to settle down for a while and is glad her pregnancy wasnt noticable on television."
354,M11,cnndm/dailymail/stories/3ba3bde4a1440134bb38ec22ba50db59986b544c.story,brendan rodgers says raheem sterling and jordon ibe . the england international will lead liverpool 's line at wembley on sunday . daniel sturridge was exposed to inhaling the legal high nitrous oxide on monday . the liverpool manager brendan rodgers wants to draw a line under the matter .,2.0,3.2,2.6666666666666665,3.6,1.6666666666666667,3.6,2.0,3.0,"Liverpool face Aston Villa in their FA Cup semi-final at Wembley on Sunday. Liverpool forwards Raheem Sterling and Jordon Ibe were pictured with a shisha pipe earlier this season. Neither have been disciplined by Reds boss Brendan Rodgers for incident.,Brendan Rodgers of Liverpool has reminded Sterling and Ibe to stay focused and to learn from their mistakes. Ibe and Sterling were found smoking shisha pipes together. Rodgers expressed a firm sympathy towards the occurrence.,Two players are under scruntity after being irresponsible. Other teams are compared to these players and are shown to be in trouble for the future."
355,M11,cnndm/dailymail/stories/d680ebcdcd59fd5ee9b602a06bcd5230c212835b.story,"greg dyke wants to increase minimum number of home-grown players in club squads from eight to 12 . the proposals include changing rules so that ` home-grown ' means having trained in england for three years . he is facing opposition from the premier league and the backing of five former england managers graham taylor , glenn hoddle , sven-goran eriksson and steve mcclaren have signed a letter .",4.0,3.0,4.333333333333333,4.0,4.666666666666667,4.0,4.333333333333333,3.0,"Greg Dyke wants to increase the minimum number of homegrown players at Premier League clubs from eight to 12. FA chairman has been backed by ex-England bosses Graham Taylor, Glenn Hoddle, Kevin Keegan, Sven-Goran Eriksson and Steve McClaren. Rise of Harry Kane proves England can develop talented youngsters.,The chairman of the Premiere football association Greg Dyke has been receiving support around the league for the changes he wants to make. Greg wants to increase the minimum allowed amount of native born players from eight to twelve and currently many people are supporting him in this idea.,The chairman is backed, and wants to make changes that the premier league opposes itself too. One of the changes is that he wants to change the players to 12 instead of eight, which they arent interested in. The chairman wants people to back the proposal so it helps out England to win a world cup."
356,M11,cnndm/dailymail/stories/6372eff07fd3d6f578f90d6115e01747edccc095.story,"dr adrian quarterman has suggested space lasers could be used to power homes in future . he has not ruled out the chance of someone could potentially use them for weapons . he says the beams will be nowhere near as powerful as imagined in films like star wars . he is working on a laser that will convert sun beams into energy . the technology can be shot back down to earth , covered in mirrors .",3.3333333333333335,3.0,4.666666666666667,4.0,5.0,5.0,5.0,3.0,"Dr Adrian Quarterman has suggested mirrored satellites to collect sunlight. The beams can then be converted into laser light and sent down to earth. The physicist  believes it could even make solar power feasible in Scotland. But he admits you might need to worry about who is in control of them.,Space lasers are becoming a reality, they are not only used in science fiction any longer.  However, they are not being used as weapons, like in the movies, but to benefit society.  A Scottish scientist is researching how to use space lasers to use solar power in areas that dont get much sun naturally.  Researchers in Tokyo are looking into how to use lasers to shoot down pieces of debris in the earths orbit.  The laser would work by pushing space junk into earths orbit, where it would burn up.,Space lasers are hoped to be a source of power for homes in the future. There is research being conducted on how space lasers will be of benefit."
357,M11,cnndm/dailymail/stories/4e0de0ec6d5b9df174f54d03158de8f30aac861f.story,mesut ozil posted a picture on twitter with his dog on wednesday . the german star was in fine form as the world cup winners beat georgia 2-0 in euro 2016 qualifier on sunday . the midfielder has been in the premier league since returning from injury for arsenal this year . he has been on international duty as germany beat gerogia 2-0 .,2.3333333333333335,2.0,3.0,3.0,3.6666666666666665,3.0,5.0,2.0,"Mesut Ozil starred as Germany beat Georgia 2-0 in Euro 2016 qualifier. Playmaker returns to London ahead of Arsenals game against Liverpool. Ozil puts his feet up on sofa with his dog as he enjoys home comforts.,World Cup winner, Mesut Ozil is relaxing at home with his dog as he prepares for an upcoming games. After suffering many injuries and a trade to an English team in 2013, the footballer is looking toward future games, and seems to be adjusting well to the different playing style.,Arsenal playmaker, Mesut Ozil has taken some to relax with his dog after a string of good performances. Ozil posted to his social media showing him relaxing. He has earned his break with a string of great performances and hard work throughout the season, doing his job as is expected of him. Ozil says that it is demanding to play in England with few breaks and many games but that that format suits his style of play, he has been playing splendidly since the return from injury."
358,M11,cnndm/dailymail/stories/b1f6faac3f406edca1e0cad8cce1319c83e62605.story,"luigi costa , 71 , is accused of biting his neighbour terrence freebody 's head , slitting his throat and stabbing him multiple times in the dining room of his home on july 2012 . he was believed to be suffering from dementia and alcohol abuse at the time of the horrendous murder . he allegedly killed his neighbour in 2012 , a jury has heard . the triple 0 calls it made ` almost certainly ' during the incident .",2.6666666666666665,4.0,3.6666666666666665,4.0,4.333333333333333,4.2,4.0,4.4,"Luigi Costa, 71, is accused of killing his neighbour Terrence Freebody. Costa allegedly stomped on his head, cut his throat and stabbed him multiple times in Freebodys dining room in Red Hill, Canberra on July 2012. Experts says Costa suffered from dementia and alcohol abuse at the time. He also said there were signs of Costas decline in the lead-up to incident.,The accused man may have been suffering from dementia and alcohol abuse during his 2012 murder. He has been accused of stomping and cutting his neighbor, killing him. He has also been accused of faking diagnoses and an ailing memory.,Terrence Freebody was brutally murdered in his home in Red HIll, Canberra in July 2012. His assailant, Luigi Costa, is 71 years old and has been found by a forensic psychiatrist professor as having a deteriorating state of mind preceeding and during the attack."
359,M11,cnndm/cnn/stories/b8b6e729fff27c4eef87887e61d3448de9c063f6.story,falcon 9 rocket carrying an uncrewed cargo spacecraft called dragon on a flight from cape canaveral . the two-stage two-stage falcon rocket landed on the drone ship in january . the rocket was the attempt to land a rocket stage on a floating barge for the first time . the company has said it will keep trying to land rocket on the ground .,2.0,3.0,2.0,4.0,1.0,4.0,2.6666666666666665,3.0,"SpaceX founder Elon Musk: ""Rocket landed on droneship, but too hard for survival."" This was the second attempt at historic rocket booster barge landing. Dragon spacecraft will head toward International Space Station on resupply mission.,SpaceX launched their Falcon 9 rocket carrying cargo for the ISS. While the rocket launched successfully, this was their second unsuccessful attempt to land the rocket stage on a floating barge in the ocean.,People are trying to find a drop ship that crashed earlier this year. Its been difficult trying to find the rest of the pieces and are coming up with new ways to make the spaceship work."
